SN,Btw,Trial,cSrc,cCue,cPE,IMidx,IMname,CueName,Resp,RT,Corr,Conf,cRT,aResp,aRT,aCorr,aConf,aCRT
2,1,3,1,4,2,105, man144.jpg, cue_4.jpg,1,1.6469,1,4,1.175,4,2.9122,1,4,0.8775
2,1,4,1,3,4,210, man291.jpg, cue_3.jpg,1,1.15,1,3,1.5138,3,0.6079,1,4,0.4825
2,1,5,1,1,3,155, man206.jpg, cue_1.jpg,1,1.4756,1,1,0.8214,1,1.4712,1,4,2.8821
2,1,6,2,2,1,63, man092.jpg, cue_2.jpg,1,2.6877,3,3,1.6467,2,1.3762,1,4,1.9188
2,1,7,1,4,2,218, man303.jpg, cue_4.jpg,2,2.7553,2,3,1.4874,1,1.3757,0,4,1.4464
2,1,8,2,3,4,7, man014.jpg, cue_3.jpg,2,1.4067,1,4,1.1707,3,0.5438,1,4,0.7786
2,1,9,1,2,1,141, man187.jpg, cue_2.jpg,1,1.5027,1,4,1.2631,2,0.9918,1,4,0.6067
2,1,10,3,0,0,197, man271.jpg, ,3,1.4833,1,4,2.6686,7,0,7,7,0
2,1,11,1,3,4,64, man093.jpg, cue_3.jpg,1,1.8577,1,3,1.2674,3,0.5117,1,4,0.3278
2,1,12,2,2,1,84, man117.jpg, cue_2.jpg,2,1.3431,1,4,0.564,2,0.4476,1,4,0.331
2,1,13,2,4,2,114, man156.jpg, cue_4.jpg,1,0.9942,3,4,1.1761,4,0.6398,1,4,0.3634
2,1,14,2,1,3,146, man193.jpg, cue_1.jpg,2,1.025,1,4,0.9164,1,0.8639,1,4,0.4901
2,1,15,1,3,4,70, man101.jpg, cue_3.jpg,1,1.0991,1,4,0.8914,3,0.6074,1,4,0.8449
2,1,16,1,1,3,22, man036.jpg, cue_1.jpg,1,1.6796,1,2,1.6249,1,0.9278,1,4,0.3972
2,1,17,2,3,4,231, man321.jpg, cue_3.jpg,2,1.3777,1,3,0.8877,3,0.4156,1,4,0.3838
2,1,18,3,0,0,88, man122.jpg, ,3,1.1244,1,4,0.9494,7,0,7,7,0
2,1,19,2,4,2,85, man118.jpg, cue_4.jpg,2,1.2159,1,4,0.8141,4,0.4796,1,4,0.2314
2,1,20,1,2,1,58, man085.jpg, cue_2.jpg,1,1.2508,1,3,1.0378,2,0.5119,1,4,0.556
2,1,21,3,0,0,225, man311.jpg, ,3,1.5783,1,4,0.6958,7,0,7,7,0
2,1,22,2,1,3,103, man139.jpg, cue_1.jpg,2,1.4397,1,3,0.6906,1,1.4081,1,4,0.9367
2,1,23,2,1,3,139, man185.jpg, cue_1.jpg,2,1.2242,1,4,1.2681,1,0.4482,1,4,0.2674
2,1,24,3,0,0,29, man047.jpg, ,3,1.0295,1,4,0.698,7,0,7,7,0
2,1,25,1,4,2,48, man071.jpg, cue_4.jpg,1,1.4102,1,3,0.6947,3,0.4795,0,4,0.9641
2,1,26,2,2,1,201, man277.jpg, cue_2.jpg,2,1.3099,1,3,1.2736,2,0.3518,1,4,0.2921
2,1,27,3,0,0,181, man246.jpg, ,3,0.8777,1,4,0.5047,7,0,7,7,0
2,1,28,2,1,3,62, man091.jpg, cue_1.jpg,2,1.3207,1,3,0.6876,1,0.6398,1,4,0.3924
2,1,29,2,4,2,180, man245.jpg, cue_4.jpg,1,1.9012,3,3,0.941,4,0.5116,1,4,0.3034
2,1,30,1,1,3,149, man198.jpg, cue_1.jpg,1,2.2162,1,3,1.7228,1,0.5436,1,4,0.3952
2,1,31,1,2,1,226, man312.jpg, cue_2.jpg,1,2.2368,1,3,2.001,2,1.0559,1,4,0.1916
2,1,32,2,3,4,104, man141.jpg, cue_3.jpg,2,1.0374,1,4,0.814,3,0.416,1,4,0.2686
2,1,33,1,3,4,109, man150.jpg, cue_3.jpg,1,1.7026,1,4,0.4947,3,0.3842,1,4,0.2651
2,1,34,2,4,2,184, man249.jpg, cue_4.jpg,2,1.155,1,4,1.5207,4,3.1037,1,3,1.1828
2,1,35,3,0,0,232, man322.jpg, ,3,0.9926,1,4,0.5044,7,0,7,7,0
2,1,36,2,3,4,91, man125.jpg, cue_3.jpg,1,2.6966,3,3,1.0793,3,0.5754,1,4,0.2712
2,1,37,2,3,4,118, man160.jpg, cue_3.jpg,2,2.3151,1,3,1.978,3,2.5917,1,3,0.9698
2,1,38,3,0,0,116, man158.jpg, ,3,0.8702,1,4,0.3373,7,0,7,7,0
2,1,39,2,4,2,142, man188.jpg, cue_4.jpg,2,1.3847,1,3,0.9738,4,0.5441,1,4,0.8454
2,1,40,3,0,0,57, man084.jpg, ,3,0.9271,1,4,0.2797,7,0,7,7,0
2,1,41,3,0,0,126, man168.jpg, ,3,0.9613,1,4,0.2167,7,0,7,7,0
2,1,42,3,0,0,36, man057.jpg, ,3,0.7698,1,4,0.2112,7,0,7,7,0
2,1,43,3,0,0,206, man283.jpg, ,3,0.6723,1,4,0.2115,7,0,7,7,0
2,1,44,1,4,2,161, man213.jpg, cue_4.jpg,1,1.0237,1,4,1.0123,4,1.1518,1,4,0.2946
2,1,45,2,3,4,207, man284.jpg, cue_3.jpg,1,2.1774,3,3,2.1655,3,0.5117,1,4,0.7722
2,1,46,2,1,3,90, man124.jpg, cue_1.jpg,2,1.3532,1,3,1.1042,1,0.4477,1,4,0.2703
2,1,47,2,4,2,78, man110.jpg, cue_4.jpg,2,2.5041,1,4,1.1976,4,0.4481,1,4,0.2968
2,1,48,2,4,2,178, man242.jpg, cue_4.jpg,2,2.3694,1,4,0.7173,4,0.4159,1,4,0.2347
2,1,49,3,0,0,134, man179.jpg, ,3,0.8086,1,4,0.2142,7,0,7,7,0
2,1,50,2,3,4,158, man209.jpg, cue_3.jpg,1,1.1223,3,3,1.0107,3,0.6721,1,4,0.3953
2,1,51,2,3,4,168, man229.jpg, cue_3.jpg,2,1.2463,1,3,0.8912,3,0.5441,1,4,0.6545
2,1,52,3,0,0,74, man106.jpg, ,3,0.7445,1,4,0.2489,7,0,7,7,0
2,1,53,2,1,3,137, man183.jpg, cue_1.jpg,2,1.4089,1,4,0.9522,1,0.3519,1,4,0.1923
2,1,54,3,0,0,26, man042.jpg, ,3,0.878,1,4,0.1528,7,0,7,7,0
2,1,55,2,1,3,227, man313.jpg, cue_1.jpg,2,1.2238,1,4,0.5609,1,0.352,1,4,0.236
2,1,56,1,3,4,186, man252.jpg, cue_3.jpg,1,1.1284,1,4,0.5049,3,0.352,1,4,0.2275
2,1,57,3,0,0,13, man023.jpg, ,3,0.9592,1,4,0.1827,7,0,7,7,0
2,1,58,1,1,3,160, man212.jpg, cue_1.jpg,1,1.4103,1,3,0.5688,1,0.3837,1,4,0.1594
2,1,59,1,1,3,177, man241.jpg, cue_1.jpg,1,0.9746,1,3,0.6613,1,0.4478,1,4,0.1654
2,1,60,3,0,0,20, man034.jpg, ,3,0.8013,1,4,0.1768,7,0,7,7,0
2,1,61,1,4,2,28, man045.jpg, cue_4.jpg,1,1.1192,1,4,1.6477,4,1.6317,1,4,0.1969
2,1,62,2,3,4,150, man199.jpg, cue_3.jpg,2,1.2485,1,3,1.0369,3,1.4401,1,4,0.2599
2,1,63,3,0,0,45, man067.jpg, ,3,0.7185,1,4,0.1758,7,0,7,7,0
2,1,64,2,4,2,4, man007.jpg, cue_4.jpg,1,2.542,3,4,0.5951,4,0.3839,1,4,0.2652
2,1,65,3,0,0,240, man336.jpg, ,3,0.9311,1,4,0.1552,7,0,7,7,0
2,1,66,3,0,0,143, man189.jpg, ,3,0.7127,1,4,0.2512,7,0,7,7,0
2,1,67,3,0,0,43, man064.jpg, ,3,0.7755,1,4,0.2468,7,0,7,7,0
2,1,68,1,3,4,211, man295.jpg, cue_3.jpg,1,1.0893,1,4,0.6916,3,0.3196,1,4,0.2317
2,1,69,1,1,3,162, man215.jpg, cue_1.jpg,3,0.8975,0,4,0.2049,7,0,7,7,0
2,1,70,3,0,0,25, man041.jpg, ,3,0.6498,1,4,0.3017,7,0,7,7,0
2,1,71,2,4,2,200, man276.jpg, cue_4.jpg,1,1.0305,3,4,0.4111,4,0.3521,1,4,0.2022
2,1,72,1,4,2,79, man111.jpg, cue_4.jpg,1,0.9656,1,4,0.1742,4,0.5117,1,4,0.1918
2,1,73,3,0,0,148, man197.jpg, ,3,1.0694,1,4,0.1438,7,0,7,7,0
2,1,74,2,4,2,82, man114.jpg, cue_4.jpg,2,1.631,1,3,1.8184,4,0.5758,1,4,0.5166
2,1,75,3,0,0,159, man210.jpg, ,3,0.9966,1,4,0.1864,7,0,7,7,0
2,1,76,3,0,0,125, man167.jpg, ,3,0.7442,1,4,0.2137,7,0,7,7,0
2,1,77,1,3,4,17, man029.jpg, cue_3.jpg,1,1.6688,1,4,1.0061,3,0.4481,1,4,0.1918
2,1,78,3,0,0,239, man333.jpg, ,3,0.7492,1,4,0.3331,7,0,7,7,0
2,1,79,1,3,4,203, man279.jpg, cue_3.jpg,2,1.8255,2,3,0.5996,3,0.2878,1,4,0.2253
2,1,80,2,1,3,34, man055.jpg, cue_1.jpg,2,1.709,1,4,0.5334,1,0.2877,1,4,0.1614
2,1,81,2,1,3,18, man031.jpg, cue_1.jpg,2,1.5676,1,4,0.9731,1,0.3197,1,4,0.1659
2,1,82,1,1,3,152, man202.jpg, cue_1.jpg,1,1.1885,1,4,0.3058,1,0.3841,1,4,0.1637
2,1,83,3,0,0,221, man306.jpg, ,3,1.09,1,4,0.18,7,0,7,7,0
2,1,84,3,0,0,83, man115.jpg, ,3,0.7056,1,4,0.1472,7,0,7,7,0
2,1,85,2,1,3,130, man172.jpg, cue_1.jpg,2,1.4103,1,3,0.8552,1,0.3194,1,4,0.1625
2,1,86,2,3,4,16, man027.jpg, cue_3.jpg,2,1.3788,1,3,0.4409,3,0.4158,1,4,0.1959
2,1,87,1,3,4,223, man309.jpg, cue_3.jpg,1,0.9605,1,4,0.6318,3,0.4481,1,4,0.1679
2,1,88,1,3,4,40, man061.jpg, cue_3.jpg,1,0.8722,1,4,0.435,3,0.3518,1,4,0.1926
2,1,89,3,0,0,59, man086.jpg, ,3,0.6225,1,4,0.2437,7,0,7,7,0
2,1,90,2,3,4,44, man066.jpg, cue_3.jpg,2,1.1354,1,3,0.524,3,0.3513,1,4,0.1692
2,1,91,3,0,0,127, man169.jpg, ,3,0.9995,1,4,0.2048,7,0,7,7,0
2,1,92,1,4,2,171, man233.jpg, cue_4.jpg,1,1.0017,1,4,0.2389,4,0.5117,1,4,0.2387
2,1,93,2,1,3,5, man010.jpg, cue_1.jpg,2,1.4165,1,3,0.5262,1,0.3518,1,4,0.1682
2,1,94,2,2,1,133, man178.jpg, cue_2.jpg,2,1.1586,1,3,0.4376,2,0.5439,1,4,0.2354
2,1,95,2,3,4,94, man129.jpg, cue_3.jpg,2,2.308,1,3,0.9498,3,0.3197,1,4,0.2553
2,1,96,2,1,3,124, man166.jpg, cue_1.jpg,2,1.13,1,4,0.6987,1,0.2553,1,4,0.1751
2,1,97,1,2,1,11, man019.jpg, cue_2.jpg,1,1.8556,1,4,0.3053,2,0.5436,1,4,0.2048
2,1,98,2,2,1,1, man002.jpg, cue_2.jpg,2,1.3215,1,3,0.5295,2,0.3202,1,4,0.2342
2,1,99,2,1,3,111, man153.jpg, cue_1.jpg,2,3.0805,1,4,1.4312,4,0.3841,0,4,0.2023
2,1,100,1,3,4,80, man112.jpg, cue_3.jpg,1,1.3815,1,4,0.6035,3,0.2561,1,4,0.1999
2,1,101,1,1,3,32, man052.jpg, cue_1.jpg,3,3.0769,0,4,0.7204,7,0,7,7,0
2,1,102,3,0,0,129, man171.jpg, ,3,0.9386,1,4,0.1788,7,0,7,7,0
2,1,103,2,2,1,128, man170.jpg, cue_2.jpg,2,1.1523,1,4,1.0075,2,0.3197,1,4,0.2306
2,1,104,1,1,3,193, man260.jpg, cue_1.jpg,1,1.1524,1,4,0.4335,1,0.2876,1,4,0.1614
2,1,105,2,1,3,77, man109.jpg, cue_1.jpg,2,1.5359,1,4,0.431,1,0.2553,1,4,0.2888
2,1,106,2,2,1,157, man208.jpg, cue_2.jpg,2,0.9702,1,2,0.3042,2,1.5362,1,4,0.2264
2,1,107,1,2,1,199, man275.jpg, cue_2.jpg,1,1.551,1,4,0.4928,2,0.4801,1,4,0.4191
2,1,108,3,0,0,204, man281.jpg, ,3,1.1267,1,4,0.2151,7,0,7,7,0
2,1,109,3,0,0,213, man297.jpg, ,3,0.8033,1,4,0.2411,7,0,7,7,0
2,1,110,1,3,4,234, man327.jpg, cue_3.jpg,1,2.5085,1,3,1.0417,3,0.2877,1,4,0.2664
2,1,111,1,1,3,92, man126.jpg, cue_1.jpg,1,1.1562,1,4,0.4673,1,0.4482,1,4,0.1721
2,1,112,2,1,3,24, man040.jpg, cue_1.jpg,1,1.3224,3,3,0.6255,1,0.448,1,4,0.1963
2,1,113,3,0,0,102, man138.jpg, ,3,1.153,1,4,0.2402,7,0,7,7,0
2,1,114,1,4,2,216, man301.jpg, cue_4.jpg,1,1.3876,1,4,0.6538,4,0.5439,1,4,0.2052
2,1,115,1,4,2,195, man267.jpg, cue_4.jpg,1,0.9387,1,4,0.2427,4,0.288,1,4,0.2998
2,1,116,1,3,4,107, man147.jpg, cue_3.jpg,1,1.0607,1,4,0.4073,3,0.4164,1,4,0.2279
2,1,117,2,1,3,86, man120.jpg, cue_1.jpg,1,1.9515,3,3,0.7488,1,0.5122,1,4,0.5511
2,1,118,3,0,0,188, man254.jpg, ,3,0.741,1,4,0.1816,7,0,7,7,0
2,1,119,2,2,1,52, man076.jpg, cue_2.jpg,2,1.2501,1,4,0.8142,2,0.3519,1,4,0.1726
2,1,120,2,3,4,229, man315.jpg, cue_3.jpg,2,1.1306,1,4,1.5951,3,1.1516,1,4,0.4547
2,1,121,1,1,3,75, man107.jpg, cue_1.jpg,1,1.0012,1,4,0.3027,1,0.3839,1,4,0.2565
2,1,122,3,0,0,192, man259.jpg, ,3,0.8752,1,4,0.2464,7,0,7,7,0
2,1,123,3,0,0,49, man072.jpg, ,3,0.7994,1,4,0.207,7,0,7,7,0
2,1,124,3,0,0,120, man162.jpg, ,3,0.7159,1,4,0.2049,7,0,7,7,0
2,1,125,1,2,1,191, man258.jpg, cue_2.jpg,1,1.2577,1,4,0.8526,2,0.3834,1,4,0.1732
2,1,126,3,0,0,96, man131.jpg, ,3,0.8143,1,4,0.2192,7,0,7,7,0
2,1,127,1,1,3,67, man096.jpg, cue_1.jpg,1,0.9681,1,4,0.527,3,0.3196,0,4,0.2347
2,1,128,3,0,0,156, man207.jpg, ,3,0.87,1,4,0.27,7,0,7,7,0
2,1,129,1,4,2,173, man236.jpg, cue_4.jpg,1,1.2272,1,4,0.7914,4,0.5436,1,4,0.2385
2,1,130,1,3,4,135, man180.jpg, cue_3.jpg,2,1.5459,2,3,0.6648,3,0.3201,1,4,0.2694
2,1,131,3,0,0,172, man234.jpg, ,3,0.8093,1,4,0.2149,7,0,7,7,0
2,1,132,2,4,2,31, man050.jpg, cue_4.jpg,2,1.827,1,4,0.5663,4,0.3842,1,4,0.2055
2,1,133,2,4,2,208, man287.jpg, cue_4.jpg,1,1.2567,3,4,0.2774,4,0.4477,1,4,0.1979
2,1,134,2,4,2,147, man196.jpg, cue_4.jpg,1,1.3146,3,4,0.6351,4,1.728,1,4,0.9017
2,1,135,2,3,4,110, man152.jpg, cue_3.jpg,2,4.1665,1,4,1.1755,3,0.3202,1,4,0.1995
2,1,136,2,3,4,66, man095.jpg, cue_3.jpg,2,1.2849,1,4,0.4625,3,0.5758,1,4,0.2256
2,1,137,1,3,4,198, man273.jpg, cue_3.jpg,1,1.1019,1,4,0.2391,3,0.3837,1,4,0.1283
2,1,138,1,4,2,65, man094.jpg, cue_4.jpg,3,0.8993,0,2,5.1329,7,0,7,7,0
2,1,139,1,2,1,2, man004.jpg, cue_2.jpg,2,2.5072,2,3,1.3296,2,0.5117,1,4,0.5791
2,1,140,1,1,3,138, man184.jpg, cue_1.jpg,1,1.1502,1,4,1.8071,1,1.2482,1,3,2.1903
2,1,141,3,0,0,46, man068.jpg, ,3,1.2218,1,4,0.244,7,0,7,7,0
2,1,142,2,2,1,154, man205.jpg, cue_2.jpg,2,1.5349,1,3,1.71,2,0.9597,1,4,0.6187
2,1,143,2,2,1,215, man299.jpg, cue_2.jpg,2,1.2566,1,3,0.6593,2,0.384,1,4,0.2628
2,1,144,3,0,0,214, man298.jpg, ,3,0.7686,1,4,0.2717,7,0,7,7,0
2,1,145,1,4,2,69, man100.jpg, cue_4.jpg,1,1.0002,1,4,0.2713,4,0.32,1,4,0.1653
2,1,146,1,1,3,170, man231.jpg, cue_1.jpg,1,0.9636,1,4,0.5708,3,0.8638,0,3,0.5262
2,1,147,3,0,0,61, man089.jpg, ,3,1.1309,1,4,0.2691,7,0,7,7,0
2,1,148,3,0,0,93, man128.jpg, ,3,0.6156,1,4,0.205,7,0,7,7,0
2,1,149,2,3,4,101, man137.jpg, cue_3.jpg,2,1.0979,1,4,0.5069,3,0.3836,1,4,0.1653
2,1,150,1,1,3,187, man253.jpg, cue_1.jpg,1,1.3455,1,3,1.8501,4,2.0477,0,4,1.2224
2,1,151,2,4,2,163, man217.jpg, cue_4.jpg,2,1.5432,1,4,0.4393,4,0.3202,1,4,0.2307
2,1,152,1,1,3,119, man161.jpg, cue_1.jpg,1,1.474,1,4,0.4359,1,0.3517,1,4,0.2252
2,1,153,1,4,2,182, man247.jpg, cue_4.jpg,1,1.0358,1,4,0.2737,4,0.5758,1,4,0.3333
2,1,154,2,2,1,228, man314.jpg, cue_2.jpg,1,1.1245,3,4,0.533,2,0.3515,1,4,0.2391
2,1,155,3,0,0,97, man133.jpg, ,3,1.0025,1,4,0.2716,7,0,7,7,0
2,1,156,2,2,1,42, man063.jpg, cue_2.jpg,2,1.834,1,4,1.0189,2,0.3839,1,4,0.2249
2,1,157,1,4,2,41, man062.jpg, cue_4.jpg,1,1.6449,1,4,0.3759,4,0.3838,1,4,0.263
2,1,158,3,0,0,47, man070.jpg, ,3,0.8649,1,4,0.187,7,0,7,7,0
2,1,159,2,2,1,51, man075.jpg, cue_2.jpg,2,1.6423,1,3,1.0418,2,0.3518,1,4,0.2333
2,1,160,1,2,1,76, man108.jpg, cue_2.jpg,2,1.0929,2,4,0.3107,2,0.5438,1,4,0.1935
2,1,161,1,2,1,33, man054.jpg, cue_2.jpg,1,1.1671,1,4,0.3656,2,0.3518,1,4,0.2053
2,1,162,3,0,0,185, man250.jpg, ,3,0.7798,1,4,0.2186,7,0,7,7,0
2,1,163,2,4,2,12, man022.jpg, cue_4.jpg,2,1.447,1,4,0.314,4,0.5123,1,4,0.1665
2,1,164,1,2,1,72, man104.jpg, cue_2.jpg,1,1.0904,1,3,0.7584,2,0.3204,1,4,0.2323
2,1,165,2,3,4,8, man015.jpg, cue_3.jpg,2,1.2198,1,4,0.3042,3,1.4076,1,3,1.8633
2,1,166,3,0,0,10, man017.jpg, ,3,1.2949,1,4,0.2164,7,0,7,7,0
2,1,167,1,2,1,112, man154.jpg, cue_2.jpg,1,1.5085,1,3,0.7247,2,0.4156,1,4,0.1939
2,1,168,3,0,0,233, man326.jpg, ,3,0.737,1,4,0.1774,7,0,7,7,0
2,1,169,3,0,0,37, man058.jpg, ,3,0.7027,1,4,0.1769,7,0,7,7,0
2,1,170,3,0,0,21, man035.jpg, ,3,1.9671,1,4,0.3149,7,0,7,7,0
2,1,171,3,0,0,202, man278.jpg, ,3,1.0603,1,4,0.2796,7,0,7,7,0
2,1,172,2,3,4,136, man182.jpg, cue_3.jpg,2,2.3053,1,2,1.0078,3,0.6399,1,4,0.4569
2,1,173,3,0,0,212, man296.jpg, ,3,1.324,1,4,0.5002,7,0,7,7,0
2,1,174,3,0,0,176, man240.jpg, ,3,0.7083,1,4,0.2784,7,0,7,7,0
2,1,175,3,0,0,19, man032.jpg, ,3,0.6053,1,4,0.2444,7,0,7,7,0
2,1,176,1,2,1,179, man244.jpg, cue_2.jpg,1,1.6326,1,2,0.6992,2,0.4803,1,4,0.1698
2,1,177,3,0,0,151, man201.jpg, ,3,0.9362,1,4,0.1762,7,0,7,7,0
2,1,178,3,0,0,217, man302.jpg, ,3,0.6225,1,4,0.1799,7,0,7,7,0
2,1,179,1,4,2,123, man165.jpg, cue_4.jpg,1,1.0256,1,4,0.6303,4,0.2554,1,4,0.1597
2,1,180,1,1,3,3, man005.jpg, cue_1.jpg,1,1.5505,1,3,1.0017,1,0.4156,1,4,0.1919
2,1,181,1,1,3,224, man310.jpg, cue_1.jpg,1,1.0376,1,3,0.9774,1,0.3837,1,4,0.1354
2,1,182,1,2,1,23, man039.jpg, cue_2.jpg,2,0.999,2,3,0.7632,4,0.8634,0,4,0.1679
2,1,183,1,1,3,35, man056.jpg, cue_1.jpg,1,1.03,1,3,0.8266,1,0.352,1,4,0.1362
2,1,184,1,2,1,167, man228.jpg, cue_2.jpg,1,1.864,1,3,1.1778,2,0.3198,1,4,0.2019
2,1,185,3,0,0,89, man123.jpg, ,3,0.9669,1,4,0.2697,7,0,7,7,0
2,1,186,2,2,1,39, man060.jpg, cue_2.jpg,3,0.5516,0,3,2.6401,7,0,7,7,0
2,1,187,2,2,1,236, man329.jpg, cue_2.jpg,2,3.2386,1,3,1.6141,2,0.3198,1,4,0.3001
2,1,188,1,2,1,38, man059.jpg, cue_2.jpg,1,1.4449,1,4,0.696,2,0.3838,1,4,0.2657
2,1,189,3,0,0,53, man077.jpg, ,3,0.7082,1,4,0.2755,7,0,7,7,0
2,1,190,3,0,0,209, man289.jpg, ,3,0.8313,1,4,0.2512,7,0,7,7,0
2,1,191,2,4,2,14, man024.jpg, cue_4.jpg,1,1.287,3,3,0.4327,4,0.5115,1,4,1.1598
2,1,192,3,0,0,27, man044.jpg, ,3,1.1642,1,4,0.3151,7,0,7,7,0
2,1,193,3,0,0,175, man238.jpg, ,3,1.2519,1,4,0.2707,7,0,7,7,0
2,1,194,1,3,4,222, man307.jpg, cue_3.jpg,1,2.1527,1,3,0.8129,3,0.2557,1,4,0.1917
2,1,195,3,0,0,117, man159.jpg, ,3,0.8454,1,4,0.2495,7,0,7,7,0
2,1,196,1,2,1,189, man255.jpg, cue_2.jpg,2,1.7642,2,3,1.1757,2,0.9279,1,4,0.3207
2,1,197,2,2,1,87, man121.jpg, cue_2.jpg,2,2.4085,1,4,0.6271,2,0.2879,1,4,0.236
2,1,198,1,3,4,238, man332.jpg, cue_3.jpg,1,1.4788,1,4,0.6331,3,0.4159,1,4,0.1724
2,1,199,3,0,0,121, man163.jpg, ,3,0.8108,1,4,0.1843,7,0,7,7,0
2,1,200,3,0,0,95, man130.jpg, ,3,0.8062,1,4,0.1767,7,0,7,7,0
2,1,201,3,0,0,145, man191.jpg, ,3,0.609,1,4,0.2154,7,0,7,7,0
2,1,202,1,3,4,54, man078.jpg, cue_3.jpg,1,1.1875,1,3,0.7213,3,0.2557,1,4,0.1992
2,1,203,3,0,0,108, man149.jpg, ,3,0.676,1,4,0.2444,7,0,7,7,0
2,1,204,3,0,0,220, man305.jpg, ,3,0.6422,1,4,0.2148,7,0,7,7,0
2,1,205,3,0,0,50, man073.jpg, ,3,0.643,1,4,0.3114,7,0,7,7,0
2,1,206,2,4,2,174, man237.jpg, cue_4.jpg,2,1.088,1,4,0.4336,4,0.8318,1,3,1.2905
2,1,207,1,1,3,113, man155.jpg, cue_1.jpg,1,1.2912,1,4,0.3407,1,0.288,1,4,0.2333
2,1,208,3,0,0,205, man282.jpg, ,3,0.773,1,4,0.2119,7,0,7,7,0
2,1,209,2,1,3,166, man223.jpg, cue_1.jpg,2,1.44,1,3,0.7231,1,0.2562,1,4,0.1373
2,1,210,3,0,0,164, man221.jpg, ,3,0.6809,1,4,0.2195,7,0,7,7,0
2,1,211,2,1,3,140, man186.jpg, cue_1.jpg,1,1.9285,3,3,0.6312,1,0.7356,1,4,0.205
2,1,212,2,1,3,219, man304.jpg, cue_1.jpg,2,1.2902,1,4,0.4037,3,1.2478,0,2,1.3255
2,1,213,1,4,2,100, man136.jpg, cue_4.jpg,3,1.0036,0,4,0.1769,7,0,7,7,0
2,1,214,1,4,2,9, man016.jpg, cue_4.jpg,1,1.3104,1,3,0.7911,4,0.8638,1,4,0.2707
2,1,215,1,3,4,106, man145.jpg, cue_3.jpg,1,1.0672,1,3,0.6539,3,0.3516,1,4,0.3224
2,1,216,2,3,4,169, man230.jpg, cue_3.jpg,2,1.0665,1,4,0.3648,3,0.4798,1,4,0.1365
2,1,217,1,4,2,144, man190.jpg, cue_4.jpg,2,1.8321,2,4,0.4432,4,0.416,1,4,0.1342
2,1,218,2,3,4,98, man134.jpg, cue_3.jpg,2,1.5739,1,3,1.3313,3,0.6398,1,4,0.1906
2,1,219,3,0,0,68, man099.jpg, ,3,1.005,1,4,0.2425,7,0,7,7,0
2,1,220,3,0,0,165, man222.jpg, ,3,1.1019,1,4,0.3349,7,0,7,7,0
2,1,221,1,2,1,153, man203.jpg, cue_2.jpg,1,1.2192,1,4,0.722,2,0.7999,1,4,0.1934
2,1,222,2,2,1,73, man105.jpg, cue_2.jpg,1,1.1669,3,2,1.1971,2,1.184,1,4,0.6134
2,1,223,3,0,0,56, man082.jpg, ,3,0.8678,1,4,0.2709,7,0,7,7,0
2,1,224,2,2,1,235, man328.jpg, cue_2.jpg,2,1.0328,1,4,0.3649,2,0.3838,1,4,0.1405
2,1,225,1,4,2,230, man316.jpg, cue_4.jpg,1,2.0895,1,3,0.564,4,0.416,1,4,0.1701
2,1,226,3,0,0,71, man102.jpg, ,3,0.7123,1,4,0.2181,7,0,7,7,0
2,1,227,1,4,2,15, man025.jpg, cue_4.jpg,2,1.1586,2,3,0.563,4,0.4479,1,4,0.2661
2,1,228,3,0,0,132, man177.jpg, ,3,0.7722,1,4,0.2437,7,0,7,7,0
2,1,229,2,4,2,115, man157.jpg, cue_4.jpg,2,1.6788,1,2,1.1443,4,0.3517,1,4,0.1986
2,1,230,1,2,1,196, man268.jpg, cue_2.jpg,1,1.8612,1,3,1.0789,2,0.256,1,4,0.2063
2,1,231,3,0,0,183, man248.jpg, ,3,0.8112,1,4,0.1499,7,0,7,7,0
2,1,232,2,1,3,194, man262.jpg, cue_1.jpg,1,0.8719,3,4,0.3389,1,0.2878,1,4,0.1674
2,1,233,2,4,2,190, man257.jpg, cue_4.jpg,2,1.4139,1,2,1.4982,4,1.2803,1,4,0.1639
2,1,234,3,0,0,30, man048.jpg, ,3,0.7072,1,4,0.213,7,0,7,7,0
2,1,235,1,2,1,55, man079.jpg, cue_2.jpg,1,1.0569,1,3,0.7244,2,0.3519,1,4,0.2622
2,1,236,2,2,1,122, man164.jpg, cue_2.jpg,2,1.0855,1,4,0.9142,2,0.3517,1,4,0.2363
2,1,237,3,0,0,237, man330.jpg, ,3,0.8718,1,4,0.5627,7,0,7,7,0
2,1,238,3,0,0,81, man113.jpg, ,3,1.2803,1,4,0.2502,7,0,7,7,0
2,1,239,2,2,1,99, man135.jpg, cue_2.jpg,2,2.5648,1,3,1.2411,2,0.3523,1,4,0.2292
2,1,240,2,4,2,60, man088.jpg, cue_4.jpg,2,1.5665,1,2,0.9745,4,0.3522,1,4,0.1977
3,1,1,2,2,2,125, man167.jpg, cue_2.jpg,2,1.1581,1,4,1.9093,1,1.1837,1,4,1.2825
3,1,2,1,1,4,12, man022.jpg, cue_1.jpg,2,1.8578,2,3,1.3316,4,1.0873,1,4,1.1322
3,1,3,2,1,4,115, man157.jpg, cue_1.jpg,2,2.1943,1,2,0.9821,4,1.8234,1,4,0.8783
3,1,4,2,1,4,208, man287.jpg, cue_1.jpg,2,2.5278,1,1,1.8135,4,1.0556,1,4,0.9397
3,1,5,3,0,0,107, man147.jpg, ,3,1.5618,1,4,0.7282,7,0,7,7,0
